v [cm$^{-1}$]    I(v) [$e^{2}$ amu$^{-1}$]    I_Norm(v) [AU]
  1120.000000                     0.000132          0.015741
  1121.000000                     0.000136          0.016154
  1122.000000                     0.000139          0.016602
  1123.000000                     0.000143          0.017077
  1124.000000                     0.000148          0.017564
  1125.000000                     0.000152          0.018046
  1126.000000                     0.000155          0.018511
  1127.000000                     0.000159          0.018954
  1128.000000                     0.000163          0.019382
  1129.000000                     0.000166          0.019815
  1130.000000                     0.000170          0.020279
  1131.000000                     0.000175          0.020800
  1132.000000                     0.000180          0.021404
  1133.000000                     0.000186          0.022113
  1134.000000                     0.000193          0.022946
  1135.000000                     0.000201          0.023920
  1136.000000                     0.000210          0.025052
  1137.000000                     0.000221          0.026361
  1138.000000                     0.000234          0.027861
  1139.000000                     0.000248          0.029567
  1140.000000                     0.000264          0.031487
  1141.000000                     0.000282          0.033620
  1142.000000                     0.000302          0.035947
  1143.000000                     0.000323          0.038430
  1144.000000                     0.000345          0.041016
  1145.000000                     0.000367          0.043645
  1146.000000                     0.000389          0.046280
  1147.000000                     0.000411          0.048930
  1148.000000                     0.000434          0.051670
  1149.000000                     0.000459          0.054628
  1150.000000                     0.000487          0.057961
  1151.000000                     0.000519          0.061823
  1152.000000                     0.000557          0.066334
  1153.000000                     0.000601          0.071560
  1154.000000                     0.000651          0.077484
  1155.000000                     0.000705          0.083986
  1156.000000                     0.000763          0.090810
  1157.000000                     0.000819          0.097563
  1158.000000                     0.000871          0.103738
  1159.000000                     0.000914          0.108786
  1160.000000                     0.000942          0.112208
  1161.000000                     0.000954          0.113638
  1162.000000                     0.000948          0.112894
  1163.000000                     0.000924          0.110017
  1164.000000                     0.000884          0.105275
  1165.000000                     0.000833          0.099138
  1166.000000                     0.000774          0.092176
  1167.000000                     0.000713          0.084942
  1168.000000                     0.000654          0.077883
  1169.000000                     0.000599          0.071295
  1170.000000                     0.000549          0.065341
  1171.000000                     0.000505          0.060079
  1172.000000                     0.000466          0.055501
  1173.000000                     0.000433          0.051560
  1174.000000                     0.000405          0.048194
  1175.000000                     0.000381          0.045336
  1176.000000                     0.000361          0.042921
  1177.000000                     0.000343          0.040891
  1178.000000                     0.000329          0.039194
  1179.000000                     0.000317          0.037787
  1180.000000                     0.000308          0.036632
  1181.000000                     0.000300          0.035698
  1182.000000                     0.000294          0.034959
  1183.000000                     0.000289          0.034393
  1184.000000                     0.000285          0.033982
  1185.000000                     0.000283          0.033712
  1186.000000                     0.000282          0.033571
  1187.000000                     0.000282          0.033549
  1188.000000                     0.000283          0.033639
  1189.000000                     0.000284          0.033834
  1190.000000                     0.000287          0.034130
  1191.000000                     0.000290          0.034524
  1192.000000                     0.000294          0.035015
  1193.000000                     0.000299          0.035601
