v [cm$^{-1}$]    I(v) [$e^{2}$ amu$^{-1}$]    I_Norm(v) [AU]
  1225.000000                     0.000013          0.008069
  1226.000000                     0.000012          0.007657
  1227.000000                     0.000012          0.007291
  1228.000000                     0.000011          0.006966
  1229.000000                     0.000011          0.006675
  1230.000000                     0.000010          0.006414
  1231.000000                     0.000010          0.006181
  1232.000000                     0.000010          0.005970
  1233.000000                     0.000009          0.005780
  1234.000000                     0.000009          0.005608
  1235.000000                     0.000009          0.005453
  1236.000000                     0.000009          0.005312
