v [cm$^{-1}$]    I(v) [$e^{2}$ amu$^{-1}$]    I_Norm(v) [AU]
  1168.000000                     0.000459          0.046188
  1169.000000                     0.000445          0.044753
  1170.000000                     0.000435          0.043781
  1171.000000                     0.000430          0.043241
  1172.000000                     0.000428          0.043111
  1173.000000                     0.000431          0.043377
  1174.000000                     0.000438          0.044038
  1175.000000                     0.000448          0.045100
  1176.000000                     0.000463          0.046580
  1177.000000                     0.000482          0.048504
  1178.000000                     0.000506          0.050912
  1179.000000                     0.000535          0.053854
  1180.000000                     0.000570          0.057393
  1181.000000                     0.000612          0.061611
  1182.000000                     0.000662          0.066603
  1183.000000                     0.000720          0.072485
  1184.000000                     0.000789          0.079393
  1185.000000                     0.000869          0.087476
  1186.000000                     0.000963          0.096899
  1187.000000                     0.001072          0.107820
  1188.000000                     0.001196          0.120370
  1189.000000                     0.001338          0.134601
  1190.000000                     0.001495          0.150416
  1191.000000                     0.001664          0.167467
  1192.000000                     0.001839          0.185035
  1193.000000                     0.002007          0.201940
  1194.000000                     0.002153          0.216568
  1195.000000                     0.002257          0.227093
  1196.000000                     0.002305          0.231925
  1197.000000                     0.002288          0.230243
  1198.000000                     0.002209          0.222297
  1199.000000                     0.002080          0.209320
  1200.000000                     0.001919          0.193072
  1201.000000                     0.001743          0.175325
  1202.000000                     0.001565          0.157506
  1203.000000                     0.001397          0.140572
  1204.000000                     0.001243          0.125057
  1205.000000                     0.001105          0.111177
  1206.000000                     0.000983          0.098946
  1207.000000                     0.000877          0.088264
  1208.000000                     0.000785          0.078979
  1209.000000                     0.000705          0.070925
  1210.000000                     0.000635          0.063936
  1211.000000                     0.000575          0.057863
  1212.000000                     0.000523          0.052574
  1213.000000                     0.000477          0.047953
  1214.000000                     0.000436          0.043903
  1215.000000                     0.000401          0.040342
  1216.000000                     0.000370          0.037198
  1217.000000                     0.000342          0.034414
  1218.000000                     0.000317          0.031940
  1219.000000                     0.000296          0.029734
  1220.000000                     0.000276          0.027761
  1221.000000                     0.000258          0.025990
  1222.000000                     0.000242          0.024396
  1223.000000                     0.000228          0.022957
  1224.000000                     0.000215          0.021656
  1225.000000                     0.000204          0.020475
  1226.000000                     0.000193          0.019401
  1227.000000                     0.000183          0.018423
  1228.000000                     0.000174          0.017530
  1229.000000                     0.000166          0.016713
  1230.000000                     0.000159          0.015965
  1231.000000                     0.000152          0.015279
  1232.000000                     0.000146          0.014648
  1233.000000                     0.000140          0.014068
  1234.000000                     0.000135          0.013534
  1235.000000                     0.000130          0.013042
  1236.000000                     0.000125          0.012588
